Category,Test,Severity,Region,Result,Resource,More Info
Lambda,Lambda Log Groups,low,ca-central-1,PASS,,No Lambda functions found
Lambda,Lambda Log Groups,low,eu-central-1,PASS,,No Lambda functions found
Lambda,Lambda Log Groups,low,eu-west-1,PASS,,No Lambda functions found
Lambda,Lambda Log Groups,low,eu-west-2,PASS,,No Lambda functions found
Lambda,Lambda Log Groups,low,eu-west-3,PASS,,No Lambda functions found
Lambda,Lambda Log Groups,low,eu-north-1,PASS,,No Lambda functions found
Lambda,Lambda Log Groups,low,ap-northeast-1,PASS,,No Lambda functions found
Lambda,Lambda Log Groups,low,ap-northeast-2,PASS,,No Lambda functions found
Lambda,Lambda Log Groups,low,ap-southeast-1,PASS,arn:aws:lambda:ap-southeast-1:988369257873:function:aqua-cspm-security-scanner-CreateCSPMKeyFunction-Tzup1nQSz26S,Function has log group: /aws/lambda/aqua-cspm-security-scanner-CreateCSPMKeyFunction-Tzup1nQSz26S
Lambda,Lambda Log Groups,low,ap-southeast-1,PASS,arn:aws:lambda:ap-southeast-1:988369257873:function:aqua-cspm-security-scanne-GenerateCSPMExternalIdFu-ePkM4fchVt8k,Function has log group: /aws/lambda/aqua-cspm-security-scanne-GenerateCSPMExternalIdFu-ePkM4fchVt8k
Lambda,Lambda Log Groups,low,ap-southeast-2,PASS,,No Lambda functions found
Lambda,Lambda Log Groups,low,ap-northeast-3,PASS,,No Lambda functions found
Lambda,Lambda Log Groups,low,ap-south-1,PASS,,No Lambda functions found
Lambda,Lambda Log Groups,low,sa-east-1,PASS,,No Lambda functions found
EC2,EC2 LaunchWizard Security Groups,low,us-east-1,PASS,arn:aws:ec2:us-east-1:988369257873:security-group/sg-0d8a019710ffd54d7,Security Group default was not launched using EC2 launch wizard
EC2,EC2 LaunchWizard Security Groups,low,us-east-2,PASS,arn:aws:ec2:us-east-2:988369257873:security-group/sg-96a864db,Security Group default was not launched using EC2 launch wizard
EC2,EC2 LaunchWizard Security Groups,low,us-west-1,PASS,arn:aws:ec2:us-west-1:988369257873:security-group/sg-67373b2d,Security Group default was not launched using EC2 launch wizard
EC2,EC2 LaunchWizard Security Groups,low,us-west-2,PASS,arn:aws:ec2:us-west-2:988369257873:security-group/sg-3dbe4c36,Security Group default was not launched using EC2 launch wizard
EC2,EC2 LaunchWizard Security Groups,low,ca-central-1,PASS,arn:aws:ec2:ca-central-1:988369257873:security-group/sg-050b544b246958627,Security Group default was not launched using EC2 launch wizard
EC2,EC2 LaunchWizard Security Groups,low,eu-central-1,PASS,arn:aws:ec2:eu-central-1:988369257873:security-group/sg-08c1f8d153a0e6b6e,Security Group default was not launched using EC2 launch wizard
EC2,EC2 LaunchWizard Security Groups,low,eu-west-1,PASS,arn:aws:ec2:eu-west-1:988369257873:security-group/sg-09b9b8fb00d2ff74a,Security Group default was not launched using EC2 launch wizard
EC2,EC2 LaunchWizard Security Groups,low,eu-west-2,PASS,arn:aws:ec2:eu-west-2:988369257873:security-group/sg-cc2afdbd,Security Group default was not launched using EC2 launch wizard
EC2,EC2 LaunchWizard Security Groups,low,eu-west-3,PASS,arn:aws:ec2:eu-west-3:988369257873:security-group/sg-065dbb5c7f9bce431,Security Group default was not launched using EC2 launch wizard
